id,data_pedido,cliente,produto,categoria,vendedor,regiao,qtd,valor_unitario,valor_total,status,prazo_dias,entrega_dias
783,2024-11-25,Cliente N,Notebook Pro,Eletrônicos,Bruno Costa,Norte,2,3426.27,6852.53,Cancelado,7,
398,2024-11-26,Cliente A,Teclado Mecânico,Periféricos,Carlos Lima,Sul,1,291.92,291.92,Entregue,6,7
409,2024-11-26,Cliente F,Headset Gamer,Periféricos,Ana Silva,Sudeste,3,319.91,959.72,Em trânsito,12,
677,2024-11-26,Cliente K,"Monitor 27""",Eletrônicos,Ana Silva,Sudeste,3,1049.93,3149.79,Entregue,5,4
811,2024-11-26,Cliente D,Headset Gamer,Periféricos,Carlos Lima,Centro-Oeste,5,288.1,1440.48,Entregue,9,13
580,2024-11-27,Cliente T,Headset Gamer,Periféricos,Eduardo Rocha,Centro-Oeste,3,327.65,982.95,Entregue,6,5
559,2024-11-27,Cliente G,Mesa Standing,Mobiliário,Ana Silva,Sudeste,3,1438.57,4315.7,Entregue,12,11
637,2024-11-27,Cliente P,Cadeira Ergonômica,Mobiliário,Carlos Lima,Sudeste,4,944.34,3777.35,Entregue,14,13
240,2024-11-27,Cliente N,Teclado Mecânico,Periféricos,Eduardo Rocha,Sul,4,287.74,1150.97,Entregue,4,6
139,2024-11-27,Cliente N,Teclado Mecânico,Periféricos,Eduardo Rocha,Nordeste,2,262.95,525.9,Entregue,9,10
1048,2024-11-27,Cliente F,Notebook Pro,Eletrônicos,Eduardo Rocha,Nordeste,2,3485.77,6971.55,Entregue,13,16
130,2024-11-28,Cliente P,"Monitor 27""",Eletrônicos,Bruno Costa,Nordeste,1,996.34,996.34,Entregue,3,5
941,2024-11-28,Cliente E,Webcam HD,Periféricos,Carlos Lima,Sul,3,180.73,542.2,Cancelado,11,
681,2024-11-28,Cliente O,Mesa Standing,Mobiliário,Diana Santos,Sul,4,1478.92,5915.67,Entregue,12,14
478,2024-11-28,Cliente O,SSD 1TB,Eletrônicos,Bruno Costa,Sudeste,3,455.22,1365.67,Entregue,3,2
81,2024-11-28,Cliente A,Mesa Standing,Mobiliário,Diana Santos,Sudeste,5,1396.96,6984.8,Em trânsito,14,
648,2024-11-29,Cliente D,SSD 1TB,Eletrônicos,Carlos Lima,Sul,4,393.86,1575.46,Cancelado,11,
495,2024-11-29,Cliente L,Notebook Pro,Eletrônicos,Eduardo Rocha,Centro-Oeste,3,3237.7,9713.11,Cancelado,13,
1183,2024-11-29,Cliente C,"Monitor 27""",Eletrônicos,Carlos Lima,Norte,2,1072.01,2144.02,Entregue,14,13
656,2024-11-29,Cliente G,Headset Gamer,Periféricos,Ana Silva,Sul,3,350.96,1052.87,Em trânsito,6,
881,2024-11-29,Cliente C,Notebook Pro,Eletrônicos,Eduardo Rocha,Nordeste,1,3449.91,3449.91,Entregue,6,8
1025,2024-11-30,Cliente E,Webcam HD,Periféricos,Diana Santos,Centro-Oeste,3,192.81,578.43,Em trânsito,11,
721,2024-11-30,Cliente A,"Monitor 27""",Eletrônicos,Eduardo Rocha,Centro-Oeste,1,1175.32,1175.32,Entregue,6,8
230,2024-11-30,Cliente T,Headset Gamer,Periféricos,Carlos Lima,Norte,2,328.23,656.45,Entregue,7,9
959,2024-11-30,Cliente J,Teclado Mecânico,Periféricos,Ana Silva,Nordeste,1,292.52,292.52,Entregue,11,11
99,2024-12-01,Cliente I,Notebook Pro,Eletrônicos,Diana Santos,Sul,2,3010.52,6021.04,Em trânsito,9,
128,2024-12-01,Cliente M,Cadeira Ergonômica,Mobiliário,Carlos Lima,Centro-Oeste,1,843.89,843.89,Entregue,7,9
1200,2024-12-01,Cliente A,Webcam HD,Periféricos,Diana Santos,Nordeste,4,207.4,829.59,Cancelado,12,
978,2024-12-01,Cliente S,Mesa Standing,Mobiliário,Eduardo Rocha,Norte,4,1494.3,5977.18,Cancelado,9,
920,2024-12-01,Cliente A,Headset Gamer,Periféricos,Ana Silva,Nordeste,3,344.72,1034.17,Entregue,6,9
377,2024-12-01,Cliente M,Teclado Mecânico,Periféricos,Bruno Costa,Centro-Oeste,2,306.74,613.48,Cancelado,10,
1137,2024-12-02,Cliente Q,SSD 1TB,Eletrônicos,Ana Silva,Sul,2,447.81,895.61,Em trânsito,12,
325,2024-12-03,Cliente F,Cadeira Ergonômica,Mobiliário,Ana Silva,Centro-Oeste,2,897.89,1795.78,Em trânsito,12,
341,2024-12-03,Cliente L,Mesa Standing,Mobiliário,Ana Silva,Sul,5,1343.64,6718.2,Entregue,12,17
607,2024-12-03,Cliente A,"Monitor 27""",Eletrônicos,Diana Santos,Sul,5,1063.22,5316.09,Cancelado,11,
187,2024-12-04,Cliente I,Cadeira Ergonômica,Mobiliário,Ana Silva,Centro-Oeste,1,976.59,976.59,Em trânsito,10,
856,2024-12-04,Cliente O,Mesa Standing,Mobiliário,Ana Silva,Sul,2,1431.22,2862.44,Entregue,7,7
159,2024-12-04,Cliente L,SSD 1TB,Eletrônicos,Carlos Lima,Centro-Oeste,5,450.6,2253.0,Entregue,13,17
808,2024-12-04,Cliente P,Cadeira Ergonômica,Mobiliário,Carlos Lima,Norte,3,943.64,2830.91,Entregue,5,7
967,2024-12-05,Cliente Q,SSD 1TB,Eletrônicos,Bruno Costa,Centro-Oeste,4,445.49,1781.97,Em trânsito,5,
396,2024-12-05,Cliente C,Mesa Standing,Mobiliário,Bruno Costa,Centro-Oeste,3,1325.49,3976.48,Em trânsito,10,
40,2024-12-05,Cliente H,Notebook Pro,Eletrônicos,Eduardo Rocha,Sudeste,2,3066.43,6132.86,Em trânsito,11,
940,2024-12-05,Cliente A,SSD 1TB,Eletrônicos,Diana Santos,Centro-Oeste,1,397.38,397.38,Entregue,11,13
1196,2024-12-05,Cliente C,Teclado Mecânico,Periféricos,Carlos Lima,Nordeste,3,266.58,799.75,Entregue,12,11
739,2024-12-06,Cliente H,Mesa Standing,Mobiliário,Ana Silva,Sudeste,2,1490.64,2981.28,Entregue,5,3
513,2024-12-06,Cliente N,"Monitor 27""",Eletrônicos,Eduardo Rocha,Sudeste,2,1041.23,2082.45,Entregue,7,6
350,2024-12-06,Cliente S,Teclado Mecânico,Periféricos,Carlos Lima,Nordeste,3,268.19,804.56,Entregue,14,17
628,2024-12-07,Cliente R,Notebook Pro,Eletrônicos,Carlos Lima,Norte,3,3175.91,9527.72,Em trânsito,6,
435,2024-12-07,Cliente R,Webcam HD,Periféricos,Bruno Costa,Centro-Oeste,3,190.83,572.5,Cancelado,3,
179,2024-12-07,Cliente F,SSD 1TB,Eletrônicos,Diana Santos,Nordeste,3,421.71,1265.14,Entregue,6,9
374,2024-12-08,Cliente E,Notebook Pro,Eletrônicos,Carlos Lima,Norte,3,3027.8,9083.39,Em trânsito,12,
550,2024-12-08,Cliente M,Cadeira Ergonômica,Mobiliário,Carlos Lima,Norte,5,823.33,4116.67,Entregue,10,12
631,2024-12-08,Cliente O,"Monitor 27""",Eletrônicos,Diana Santos,Centro-Oeste,3,1143.08,3429.23,Entregue,14,19
527,2024-12-08,Cliente E,Notebook Pro,Eletrônicos,Bruno Costa,Centro-Oeste,5,3381.94,16909.68,Cancelado,5,
322,2024-12-08,Cliente M,Cadeira Ergonômica,Mobiliário,Ana Silva,Sul,5,959.3,4796.51,Entregue,8,10
988,2024-12-08,Cliente O,SSD 1TB,Eletrônicos,Diana Santos,Norte,3,452.0,1356.0,Cancelado,11,
992,2024-12-08,Cliente J,"Monitor 27""",Eletrônicos,Eduardo Rocha,Sul,3,1004.77,3014.3,Em trânsito,3,
1004,2024-12-08,Cliente E,Notebook Pro,Eletrônicos,Bruno Costa,Centro-Oeste,3,3461.1,10383.3,Entregue,7,12
297,2024-12-08,Cliente O,Teclado Mecânico,Periféricos,Diana Santos,Sudeste,5,306.87,1534.35,Cancelado,3,
633,2024-12-09,Cliente G,Headset Gamer,Periféricos,Diana Santos,Nordeste,4,348.75,1394.99,Entregue,13,18
530,2024-12-09,Cliente R,Notebook Pro,Eletrônicos,Diana Santos,Sudeste,2,2928.9,5857.8,Cancelado,7,
545,2024-12-09,Cliente E,Webcam HD,Periféricos,Eduardo Rocha,Sul,4,186.21,744.86,Entregue,13,15
37,2024-12-09,Cliente C,Teclado Mecânico,Periféricos,Ana Silva,Sul,4,260.08,1040.33,Em trânsito,5,
388,2024-12-09,Cliente J,Cadeira Ergonômica,Mobiliário,Diana Santos,Sudeste,3,866.58,2599.74,Entregue,13,11
910,2024-12-10,Cliente T,Cadeira Ergonômica,Mobiliário,Bruno Costa,Centro-Oeste,2,934.45,1868.89,Entregue,8,9
437,2024-12-10,Cliente T,"Monitor 27""",Eletrônicos,Eduardo Rocha,Sul,2,999.5,1999.0,Entregue,5,7
11,2024-12-11,Cliente I,Headset Gamer,Periféricos,Diana Santos,Centro-Oeste,3,328.62,985.87,Cancelado,10,
1115,2024-12-11,Cliente K,SSD 1TB,Eletrônicos,Diana Santos,Centro-Oeste,4,386.71,1546.85,Cancelado,7,
1139,2024-12-11,Cliente J,Teclado Mecânico,Periféricos,Carlos Lima,Sudeste,5,263.5,1317.51,Entregue,3,4
476,2024-12-12,Cliente T,"Monitor 27""",Eletrônicos,Diana Santos,Nordeste,5,995.51,4977.53,Entregue,10,14
1077,2024-12-13,Cliente O,Webcam HD,Periféricos,Diana Santos,Sudeste,2,175.84,351.67,Entregue,7,9
826,2024-12-13,Cliente J,Mesa Standing,Mobiliário,Diana Santos,Norte,3,1548.93,4646.8,Entregue,3,6
241,2024-12-13,Cliente B,Webcam HD,Periféricos,Diana Santos,Norte,3,197.07,591.21,Entregue,8,13
346,2024-12-13,Cliente H,Cadeira Ergonômica,Mobiliário,Ana Silva,Nordeste,4,885.78,3543.14,Entregue,11,11
1089,2024-12-13,Cliente M,"Monitor 27""",Eletrônicos,Ana Silva,Norte,1,1157.14,1157.14,Entregue,14,19
199,2024-12-14,Cliente B,Headset Gamer,Periféricos,Diana Santos,Sudeste,5,301.89,1509.45,Em trânsito,10,
7,2024-12-14,Cliente E,Cadeira Ergonômica,Mobiliário,Eduardo Rocha,Sudeste,5,956.52,4782.6,Entregue,14,13
516,2024-12-14,Cliente N,Notebook Pro,Eletrônicos,Bruno Costa,Sudeste,2,3125.97,6251.94,Cancelado,3,
866,2024-12-15,Cliente J,Cadeira Ergonômica,Mobiliário,Diana Santos,Nordeste,4,890.57,3562.3,Cancelado,14,
124,2024-12-15,Cliente K,"Monitor 27""",Eletrônicos,Carlos Lima,Sudeste,4,1062.02,4248.08,Cancelado,4,
43,2024-12-15,Cliente H,Notebook Pro,Eletrônicos,Carlos Lima,Norte,4,3159.76,12639.02,Cancelado,7,
78,2024-12-15,Cliente K,"Monitor 27""",Eletrônicos,Diana Santos,Nordeste,5,1120.23,5601.13,Entregue,4,7
411,2024-12-15,Cliente I,SSD 1TB,Eletrônicos,Diana Santos,Nordeste,3,416.17,1248.51,Cancelado,4,
248,2024-12-16,Cliente G,Headset Gamer,Periféricos,Carlos Lima,Sudeste,4,300.67,1202.69,Entregue,14,18
732,2024-12-17,Cliente N,"Monitor 27""",Eletrônicos,Diana Santos,Centro-Oeste,2,1114.67,2229.34,Entregue,12,14
583,2024-12-18,Cliente E,Mesa Standing,Mobiliário,Eduardo Rocha,Sul,3,1391.91,4175.72,Entregue,5,6
172,2024-12-18,Cliente E,Notebook Pro,Eletrônicos,Diana Santos,Sudeste,1,3114.46,3114.46,Em trânsito,10,
746,2024-12-18,Cliente D,SSD 1TB,Eletrônicos,Eduardo Rocha,Sul,3,401.35,1204.06,Entregue,5,6
796,2024-12-18,Cliente K,Cadeira Ergonômica,Mobiliário,Ana Silva,Norte,4,946.61,3786.43,Cancelado,13,
692,2024-12-18,Cliente T,Webcam HD,Periféricos,Ana Silva,Nordeste,2,178.73,357.46,Cancelado,9,
601,2024-12-19,Cliente L,Cadeira Ergonômica,Mobiliário,Eduardo Rocha,Sudeste,1,923.82,923.82,Em trânsito,9,
1188,2024-12-19,Cliente S,"Monitor 27""",Eletrônicos,Eduardo Rocha,Centro-Oeste,3,1013.52,3040.57,Entregue,10,12
802,2024-12-19,Cliente J,"Monitor 27""",Eletrônicos,Eduardo Rocha,Sudeste,3,1168.57,3505.71,Entregue,11,11
519,2024-12-19,Cliente F,Mesa Standing,Mobiliário,Bruno Costa,Sul,2,1345.23,2690.46,Cancelado,9,
257,2024-12-19,Cliente B,Teclado Mecânico,Periféricos,Carlos Lima,Nordeste,2,294.34,588.67,Entregue,3,7
253,2024-12-19,Cliente B,Webcam HD,Periféricos,Diana Santos,Nordeste,5,192.27,961.34,Entregue,9,11
372,2024-12-20,Cliente F,Mesa Standing,Mobiliário,Carlos Lima,Sul,2,1567.12,3134.24,Cancelado,9,
977,2024-12-20,Cliente E,Cadeira Ergonômica,Mobiliário,Carlos Lima,Sudeste,4,881.49,3525.96,Em trânsito,10,
1167,2024-12-21,Cliente N,Teclado Mecânico,Periféricos,Bruno Costa,Nordeste,3,258.07,774.21,Entregue,13,18
661,2024-12-21,Cliente K,Notebook Pro,Eletrônicos,Eduardo Rocha,Sudeste,2,3319.46,6638.92,Entregue,10,15
1094,2024-12-21,Cliente H,"Monitor 27""",Eletrônicos,Diana Santos,Centro-Oeste,5,1185.17,5925.85,Entregue,6,6
304,2024-12-21,Cliente M,"Monitor 27""",Eletrônicos,Carlos Lima,Centro-Oeste,5,1005.32,5026.6,Cancelado,3,
57,2024-12-22,Cliente R,SSD 1TB,Eletrônicos,Carlos Lima,Sudeste,1,389.53,389.53,Entregue,14,12
623,2024-12-22,Cliente C,Headset Gamer,Periféricos,Ana Silva,Sudeste,3,310.23,930.7,Em trânsito,5,
827,2024-12-23,Cliente C,Webcam HD,Periféricos,Ana Silva,Centro-Oeste,4,201.16,804.65,Entregue,4,9
546,2024-12-24,Cliente F,Mesa Standing,Mobiliário,Bruno Costa,Sudeste,4,1594.81,6379.22,Entregue,11,9
1085,2024-12-24,Cliente N,SSD 1TB,Eletrônicos,Carlos Lima,Sudeste,1,434.12,434.12,Em trânsito,10,
1091,2024-12-25,Cliente O,Cadeira Ergonômica,Mobiliário,Ana Silva,Centro-Oeste,4,827.57,3310.27,Entregue,12,13
744,2024-12-25,Cliente O,Notebook Pro,Eletrônicos,Carlos Lima,Sudeste,5,3011.0,15054.98,Entregue,3,7
652,2024-12-25,Cliente L,Notebook Pro,Eletrônicos,Diana Santos,Sudeste,1,3432.81,3432.81,Cancelado,14,
273,2024-12-25,Cliente B,Teclado Mecânico,Periféricos,Ana Silva,Sul,2,298.34,596.68,Entregue,3,5
498,2024-12-25,Cliente I,Headset Gamer,Periféricos,Diana Santos,Sul,2,306.38,612.75,Entregue,12,10
444,2024-12-25,Cliente N,Mesa Standing,Mobiliário,Carlos Lima,Sudeste,2,1521.39,3042.77,Cancelado,13,
1132,2024-12-26,Cliente L,Webcam HD,Periféricos,Ana Silva,Sudeste,5,173.69,868.45,Entregue,6,5
814,2024-12-26,Cliente K,Mesa Standing,Mobiliário,Bruno Costa,Nordeste,1,1591.32,1591.32,Entregue,14,16
713,2024-12-27,Cliente S,"Monitor 27""",Eletrônicos,Bruno Costa,Norte,4,1067.63,4270.51,Cancelado,12,
170,2024-12-27,Cliente J,Headset Gamer,Periféricos,Eduardo Rocha,Norte,5,314.11,1570.55,Cancelado,3,
445,2024-12-27,Cliente A,Teclado Mecânico,Periféricos,Ana Silva,Centro-Oeste,2,256.34,512.68,Entregue,14,12
368,2024-12-27,Cliente Q,Teclado Mecânico,Periféricos,Eduardo Rocha,Sul,1,278.67,278.67,Entregue,14,17
916,2024-12-28,Cliente R,Mesa Standing,Mobiliário,Diana Santos,Centro-Oeste,2,1359.61,2719.22,Em trânsito,5,
215,2024-12-28,Cliente G,Notebook Pro,Eletrônicos,Ana Silva,Centro-Oeste,3,3196.4,9589.21,Entregue,5,3
762,2024-12-28,Cliente S,Teclado Mecânico,Periféricos,Diana Santos,Nordeste,5,262.51,1312.54,Entregue,3,6
220,2024-12-29,Cliente O,Mesa Standing,Mobiliário,Ana Silva,Sul,4,1582.34,6329.37,Em trânsito,6,
553,2024-12-29,Cliente O,Headset Gamer,Periféricos,Bruno Costa,Nordeste,1,349.31,349.31,Em trânsito,12,
144,2024-12-29,Cliente S,Teclado Mecânico,Periféricos,Eduardo Rocha,Centro-Oeste,1,277.67,277.67,Entregue,6,5
385,2024-12-30,Cliente K,Mesa Standing,Mobiliário,Carlos Lima,Norte,1,1558.75,1558.75,Entregue,5,4
1099,2024-12-30,Cliente F,Mesa Standing,Mobiliário,Ana Silva,Norte,5,1491.6,7458.01,Entregue,13,16
569,2024-12-30,Cliente I,Headset Gamer,Periféricos,Bruno Costa,Sul,1,291.75,291.75,Em trânsito,12,
250,2024-12-30,Cliente J,Notebook Pro,Eletrônicos,Diana Santos,Norte,1,3224.24,3224.24,Em trânsito,14,
673,2024-12-31,Cliente K,SSD 1TB,Eletrônicos,Carlos Lima,Norte,3,457.72,1373.16,Entregue,7,11
848,2024-12-31,Cliente R,"Monitor 27""",Eletrônicos,Ana Silva,Nordeste,3,1138.78,3416.33,Cancelado,11,
151,2024-12-31,Cliente C,Webcam HD,Periféricos,Diana Santos,Norte,3,207.59,622.77,Entregue,13,11
